GROUP;DESCRIPTION;P/N;ALT P/N;S/N;MIN QTY;UNIT;CONDITION;WAREHOUSE;STORES;QTY;EXPIRED DATE;GRN NO;VENDOR;RECEIVED DATE;RECEIVED BY;ORDER NUMBER;REFERENCE NUMBER;AWB NUMBER;REMARK;UNIT VALUE
Consumable Part;RIVNUT;NAS1329A80-75;;N/A;;;;WISNU;D3-13;485;;;;;;;;;;
Consumable Part;ROD;0523537-2;;N/A;;;;WISNU;A3-19;2;;;;;;;;;;
Consumable Part;ROD;86262-008;;N/A;;;;WISNU;G2;2;;;;;;;;;;
Consumable Part;ROD ASSY;62764-800;;N/A;;;;WISNU;G1;2;;;;;;;;;;
Consumable Part;ROD ASSY;62764-800;;N/A;;;;WISNU;G1;0;;;;;;;;;;
Consumable Part;ROD ASSY- PUSH;15F19957-30;;N/A;;;;WISNU;D3-4;3;;;;;;;;;;
Consumable Part;ROD ASSY - PUSH;LW-15324;;N/A;;;;WISNU;G1;3;;;;;;;;;;
Consumable Part;ROD END;S1823-3;;N/A;;;;WISNU;A3-8;1;;;;;;;;;;
Consumable Part;ROD END ASSY;89307-000;;N/A;;;;WISNU;G3;2;;;;;;;;;;
Consumable Part;ROLL PIN;NAS561P4-12;;N/A;;;;WISNU;D3-10;10;;;;;;;;;;
Consumable Part;ROLL PIN;NAS561P4-12;;N/A;;;;WISNU;D3-10;40;;;;;;;;;;
Consumable Part;ROLL PIN;NAS561P4-12;;N/A;;;;WISNU;D3-10;50;;;;;;;;;;
Consumable Part;ROLLER;S1704-1;;N/A;;;;WISNU;D2-1;70;;;;;;;;;;
Consumable Part;ROLLER ASSY;523920;;N/A;;;;WISNU;B3-14;6;;;;;;;;;;
Consumable Part;ROLLER ASSY;523921;;N/A;;;;WISNU;B3-14;6;;;;;;;;;;
Consumable Part;ROLLER HOUSING ASSY;1714000-33;;N/A;;;;WISNU;D3-3;8;;;;;;;;;;
Consumable Part;ROLOC SCOTH BRITE;3M;;N/A;;;;WISNU;D1;2;;;;;;;;;;
Consumable Part;ROLOC SCOTH BRITE;3M;;N/A;;;;WISNU;D1;32;;;;;;;;;;
Consumable Part;SCAL FLET;154-00300;;N/A;;;;WISNU;B3-12;2;;;;;;;;;;
Consumable Part;SCAL FLET;154-00300;;N/A;;;;WISNU;B3-12;6;;;;;;;;;;
Consumable Part;SCEET 4;SCEET 4;;N/A;;;;WISNU;B5-3;36.1;;;;;;;;;;
Consumable Part;SCOOP;0722202-1-791;;N/A;;;;WISNU;D3-11;4;;;;;;;;;;
Consumable Part;SCRAP RING;S2418-1;;N/A;;;;WISNU;B3-11;23;;;;;;;;;;
Consumable Part;SCREW;AN525-10R12;;N/A;;;;WISNU;D3-1;471;;;;;;;;;;
Consumable Part;SCREW;AN525-10R7;;N/A;;;;WISNU;D3-1;249;;;;;;;;;;
Consumable Part;SCREW;AN525-10R8;;N/A;;;;WISNU;D3-1;233;;;;;;;;;;
Consumable Part;SCREW;AN525-832R7;;N/A;;;;WISNU;A3-4;105;;;;;;;;;;
Consumable Part;SCREW;AN565B2H3;;N/A;;;;WISNU;D2-3;9;;;;;;;;;;
Consumable Part;SCREW;MS24693528;;N/A;;;;WISNU;D3-1;483;;;;;;;;;;
Consumable Part;SCREW;MS24693S26;;N/A;;;;WISNU;A3-4;477;;;;;;;;;;
Consumable Part;SCREW;MS24693S30;;N/A;;;;WISNU;D2-8;500;;;;;;;;;;
Consumable Part;SCREW;MS24693S48;;N/A;;;;WISNU;A3-4;377;;;;;;;;;;
Consumable Part;SCREW;MS27039-08-12;;N/A;;;;WISNU;D2-8;448;;;;;;;;;;
Consumable Part;SCREW;MS27039-0808;;N/A;;;;WISNU;D3-1;336;;;;;;;;;;
Consumable Part;SCREW;MS27039-0812;;N/A;;;;WISNU;D3-1;300;;;;;;;;;;
Consumable Part;SCREW;MS27039-1;;N/A;;;;WISNU;A3-4;664;;;;;;;;;;
Consumable Part;SCREW;MS27039-1-08;;N/A;;;;WISNU;D3-1;461;;;;;;;;;;
Consumable Part;SCREW;MS35206-215;;N/A;;;;WISNU;A3-4;570;;;;;;;;;;
Consumable Part;SCREW;MS35206-228;;N/A;;;;WISNU;A3-4;453;;;;;;;;;;
Consumable Part;SCREW;MS35206-228;;N/A;;;;WISNU;D3-1;411;;;;;;;;;;
Consumable Part;SCREW;MS35206-231;;N/A;;;;WISNU;A3-4;48;;;;;;;;;;
Consumable Part;SCREW;MS35206-245;;N/A;;;;WISNU;D3-1;341;;;;;;;;;;
Consumable Part;SCREW;MS35206-245;;N/A;;;;WISNU;D3-1;745;;;;;;;;;;
Consumable Part;SCREW;MS35207-263;;N/A;;;;WISNU;D2-8;636;;;;;;;;;;
Consumable Part;SCREW;MS35207-263;;N/A;;;;WISNU;D3-1;296;;;;;;;;;;
Consumable Part;SCREW;MS35214-27;;N/A;;;;WISNU;A3-4;99;;;;;;;;;;
Consumable Part;SCREW;MS35214-31;;N/A;;;;WISNU;A3-4;73;;;;;;;;;;
Consumable Part;SCREW;MS35214-32;;N/A;;;;WISNU;A3-4;56;;;;;;;;;;
Consumable Part;SCREW;MS35265-41;;N/A;;;;WISNU;D3-3;500;;;;;;;;;;
Consumable Part;SCREW;NAS 388-10-7E;;N/A;;;;WISNU;D3-3;12;;;;;;;;;;
Consumable Part;SCREW;NAS1352-3-10;;N/A;;;;WISNU;A3-4;45;;;;;;;;;;
Consumable Part;SCREW;NAS388-10-78;;N/A;;;;WISNU;D3-4;30;;;;;;;;;;
Consumable Part;SCREW;NAS388-10-7P;;N/A;;;;WISNU;A3-20;6;;;;;;;;;;
Consumable Part;SCREW;NAS514P1032;;N/A;;;;WISNU;A3-4;4;;;;;;;;;;
Consumable Part;SCREW;NAS514P1032-14;;N/A;;;;WISNU;A3-4;50;;;;;;;;;;
Consumable Part;SCREW;S1021A4-10E;;N/A;;;;WISNU;D2-2;294;;;;;;;;;;
Consumable Part;SCREW;S1021A4-6E;;N/A;;;;WISNU;A3-1;639;;;;;;;;;;
Consumable Part;SCREW;S1021Z8-8;;N/A;;;;WISNU;A3-1;193;;;;;;;;;;
Consumable Part;SCREW;S1021Z8-8;;N/A;;;;WISNU;A3-1;-5;;;;;;;;;;
Consumable Part;SCREW;STD1874;;N/A;;;;WISNU;D3-1;20;;;;;;;;;;
Consumable Part;SCREW;STD1925;;N/A;;;;WISNU;D3-1;10;;;;;;;;;;
Consumable Part;SCREW 2 3/8;089-05534-0036;;N/A;;;;WISNU;C4-2;2;;;;;;;;;;
Consumable Part;SCREW 2 3/8;089-05534-0036;;N/A;;;;WISNU;D3-3;10;;;;;;;;;;
Consumable Part;SCREW AY;0514027-21;;N/A;;;;WISNU;A2-2;1;;;;;;;;;;
Consumable Part;SCREW KIT;MC105;;N/A;;;;WISNU;D3-13;1;;;;;;;;;;
Consumable Part;SCREW KIT;SR6-SCREW-KIT;;N/A;;;;WISNU;D3-9;1;;;;;;;;;;
Consumable Part;SEAL;06A23493;;N/A;;;;WISNU;D3-4;12;;;;;;;;;;
Consumable Part;SEAL;0700322-4;;N/A;;;;WISNU;D2-15;19;;;;;;;;;;
Consumable Part;SEAL;70310;;N/A;;;;WISNU;D3-3;14;;;;;;;;;;
Consumable Part;SEAL;LW13792;;N/A;;;;WISNU;D3-3;6;;;;;;;;;;
Consumable Part;SEAL DOOR;36722-004;;N/A;;;;WISNU;B3-11;3;;;;;;;;;;
Consumable Part;SEAL GREASE;154-12400;;N/A;;;;WISNU;B3-12;10;;;;;;;;;;
Consumable Part;SEAL POLY PAK;A2748;;N/A;;;;WISNU;B3-11;30;;;;;;;;;;
Consumable Part;SEAL SHROUD TUBE;LW18661;;N/A;;;;WISNU;D3-4;40;;;;;;;;;;
Consumable Part;SEALANT;PR-1422B 1/2;;N/A;;;;WISNU;D1;0;;;;;;;;;;
Consumable Part;SEALANT;U554426;;N/A;;;;WISNU;B4-2;25;;;;;;;;;;
Consumable Part;SEALANT;U554426;;N/A;;;;WISNU;B4-2;10;;;;;;;;;;
Consumable Part;SEAT BELTS;13-00401;;N/A;;;;WISNU;C4-2;3;;;;;;;;;;
Consumable Part;SEAT BELTS;504516-401-8013;;N/A;;;;WISNU;C4-2;2;;;;;;;;;;
Consumable Part;SEAT RAIL;00514209-4;;N/A;;;;WISNU;D4;1;;;;;;;;;;
Consumable Part;SEAT RAIL;0514209-1;;N/A;;;;WISNU;D4;2;;;;;;;;;;
Consumable Part;SEAT RAIL;0514209-3;;N/A;;;;WISNU;D4;1;;;;;;;;;;
Consumable Part;SEAT RAIL;051479-1S;;N/A;;;;WISNU;D4;2;;;;;;;;;;
Consumable Part;SEAT RAIL;MC241002-1;;N/A;;;;WISNU;D4;6;;;;;;;;;;
Consumable Part;SEAT RAIL;MC241002-2;;N/A;;;;WISNU;D4;7;;;;;;;;;;
Consumable Part;SEAT RAIL (BAR DESIGN);MC0511242-1;;N/A;;;;WISNU;D3-11;34;;;;;;;;;;
Consumable Part;SEAT RAIL WEAR GAUGE;SR1;;N/A;;;;WISNU;D3-9;1;;;;;;;;;;
Consumable Part;SEAT ROLLER, HOUSING GAUGE;TOOL110;;N/A;;;;WISNU;D3-9;1;;;;;;;;;;
Consumable Part;SEAT STOP;MC0713074-1;;N/A;;;;WISNU;D3-3;4;;;;;;;;;;
Consumable Part;SEAT STOP;SK210-174B;;N/A;;;;WISNU;B4-2;3;;;;;;;;;;
Consumable Part;SEAT STOP KIT;05-00580;;N/A;;;;WISNU;D3-11;10;;;;;;;;;;
Consumable Part;SEAT STOP KIT;05-00581;;N/A;;;;WISNU;D3-11;20;;;;;;;;;;
Consumable Part;SELF LOCKING NUT;MS21044N3;;N/A;;;;WISNU;A3-3;110;;;;;;;;;;
Consumable Part;SENDER;486-483;;44694;;;;WISNU;G2;1;;;;;;;;;;
Consumable Part;SENDER;486-483;;44695;;;;WISNU;G2;1;;;;;;;;;;
Consumable Part;SENDER ASSY;548-729;;N/A;;;;WISNU;G2;2;;;;;;;;;;
Consumable Part;SENSOR CURRENT;CS3200;;117916;;;;WISNU;C2-2;1;;;;;;;;;;
Consumable Part;SHAF TACHOMETER;S2550-10;;N/A;;;;WISNU;B4-2;3;;;;;;;;;;
Consumable Part;SHAF TACHOMETER;S2550-10;;N/A;;;;WISNU;B4-2;2;;;;;;;;;;
Consumable Part;SHAFT;1217050-5;;N/A;;;;WISNU;A3-20;4;;;;;;;;;;
Consumable Part;SHAFT AIR BOX;05-04431;;N/A;;;;WISNU;D2-11;1;;;;;;;;;;
Consumable Part;SHAFT AY,LH;1217050-6;;N/A;;;;WISNU;A3-20;4;;;;;;;;;;
Consumable Part;SHAFT TACH;S2550-15;;N/A;;;;WISNU;B4-2;4;;;;;;;;;;
Consumable Part;SHIELD;0723201-1;;N/A;;;;WISNU;A4-2;3;;;;;;;;;;
Consumable Part;SHIELD;0723201-1;;N/A;;;;WISNU;A4-2;3;;;;;;;;;;
Consumable Part;SHIELD AY;0553028-1;;N/A;;;;WISNU;B4-2;2;;;;;;;;;;
Consumable Part;SHROUD CARB HEAT;0554006-1;;N/A;;;;WISNU;A4-1;1;;;;;;;;;;
Consumable Part;SHROUD MUFFLER;A9954100-3;;50783;;;;WISNU;F3;1;;;;;;;;;;
Consumable Part;SILENCER;0710013-5;;N/A;;;;WISNU;B3-15;1;;;;;;;;;;
Consumable Part;SILICON BAFFLE;05-00810;;N/A;;;;WISNU;G1;9;;;;;;;;;;
Consumable Part;SNAP RING;155-00100;;N/A;;;;WISNU;B3-12;9;;;;;;;;;;
Consumable Part;SNAP RING;155-00200;;N/A;;;;WISNU;B3-12;10;;;;;;;;;;
Consumable Part;SNAP RING;155-04800;;N/A;;;;WISNU;D2-1;2;;;;;;;;;;
Consumable Part;SNAP RING;155-11800;;N/A;;;;WISNU;B3-12;10;;;;;;;;;;
Consumable Part;SNAP RING;155-11900;;N/A;;;;WISNU;B3-12;10;;;;;;;;;;
Consumable Part;SNAP RING;484-723;;N/A;;;;WISNU;G1;10;;;;;;;;;;
Consumable Part;SOCKET;S1636-1;;N/A;;;;WISNU;D3-5;492;;;;;;;;;;
Consumable Part;SOCKET;S1636-3;;N/A;;;;WISNU;D3-5;500;;;;;;;;;;
Consumable Part;SPACER;0543037-1;;N/A;;;;WISNU;D3-12;6;;;;;;;;;;
Consumable Part;SPACER;0711021-12;;N/A;;;;WISNU;B3-14;2;;;;;;;;;;
Consumable Part;SPACER;122011-4-1;;N/A;;;;WISNU;B3-14;100;;;;;;;;;;
Consumable Part;SPACER;1220114-1;;N/A;;;;WISNU;B3-14;260;;;;;;;;;;
Consumable Part;SPACER;1220114-1;;N/A;;;;WISNU;B3-17;2;;;;;;;;;;
Consumable Part;SPACER;1220114-2;;N/A;;;;WISNU;B3-14;28;;;;;;;;;;
Consumable Part;SPACER;523307;;N/A;;;;WISNU;A2-9;16;;;;;;;;;;
Consumable Part;SPACER;523307;;N/A;;;;WISNU;D3-13;12;;;;;;;;;;
Consumable Part;SPACER;523307;;N/A;;;;WISNU;G1;8;;;;;;;;;;
Consumable Part;SPACER;NAS43HT3-216;;N/A;;;;WISNU;G3;10;;;;;;;;;;
Consumable Part;SPACER;NAS43HT3-34;;N/A;;;;WISNU;A3-19;100;;;;;;;;;;
Consumable Part;SPAR;0523206-2;;N/A;;;;WISNU;FLAMABLE ROOM;1;;;;;;;;;;
Consumable Part;SPAR;0523206-3;;N/A;;;;WISNU;FLAMABLE ROOM;1;;;;;;;;;;
Consumable Part;SPARK PLUG;REM40E;;N/A;;;;WISNU;B2-2;17;;;;;;;;;;
Consumable Part;SPARK PLUG;REM40E;;N/A;;;;WISNU;B2-3;39;;;;;;;;;;
Consumable Part;SPARK PLUG;REM40E;;N/A;;;;WISNU;B2-3;60;;;;;;;;;;
Consumable Part;SPARK PLUG;REM40E;;N/A;;;;WISNU;B2-3;22;;;;;;;;;;
Consumable Part;SPARK PLUG;RHB32E;;N/A;;;;WISNU;G3;0;;;;;;;;;;
Consumable Part;SPINNER;0550367-3;;N/A;;;;WISNU;D1;2;;;;;;;;;;
Consumable Part;SPOT FACE KIT;SPOT FACE KIT;;N/A;;;;WISNU;D3-9;1;;;;;;;;;;
Consumable Part;SPRING;0710015-13;;N/A;;;;WISNU;B3-15;9;;;;;;;;;;
Consumable Part;SPRING;0711021-9;;N/A;;;;WISNU;B3-15;2;;;;;;;;;;
Consumable Part;SPRING;082-00900;;N/A;;;;WISNU;G2;2;;;;;;;;;;
Consumable Part;SPRING;082-02100;;N/A;;;;WISNU;A3-13;4;;;;;;;;;;
Consumable Part;SPRING;1552010-1;;N/A;;;;WISNU;D2-1;10;;;;;;;;;;
Consumable Part;SPRING;713063;;N/A;;;;WISNU;D2-2;8;;;;;;;;;;
Consumable Part;SPRING (LH);0310196-5;;N/A;;;;WISNU;D2-2;7;;;;;;;;;;
Consumable Part;SPRING (RH);0310196-12;;N/A;;;;WISNU;D2-2;5;;;;;;;;;;
Consumable Part;SPRING PARKING BRAKE;0513154-1;;N/A;;;;WISNU;D2-1;5;;;;;;;;;;
Consumable Part;SPRING PARKING BRAKE;0513154-1;;N/A;;;;WISNU;D2-1;15;;;;;;;;;;
Consumable Part;SPRING PIN;B-3842-0750;;N/A;;;;WISNU;G3;100;;;;;;;;;;
Consumable Part;STATIC DISCHARGE (WICK);C592001-0201;;N/A;;;;WISNU;A2-8;4;;;;;;;;;;
Consumable Part;STOP SEAT;0713074-1;;N/A;;;;WISNU;D3-11;29;;;;;;;;;;
Consumable Part;STRIKER OIL DOOR TOP;1552004-25;;N/A;;;;WISNU;A3-20;5;;;;;;;;;;
Consumable Part;STRIP FELT;G881879;;N/A;;;;WISNU;B4-2;50;;;;;;;;;;
Consumable Part;STRIP FELT;G881879;;N/A;;;;WISNU;B4-2;60;;;;;;;;;;
Consumable Part;STROBE LIGHT;01-0770044-00;;N/A;;;;WISNU;B2-2;4;;;;;;;;;;
Consumable Part;STROBE LIGHT;01-0770044-00;;N/A;;;;WISNU;B2-2;4;;;;;;;;;;
Consumable Part;STROBE LIGHT;01-0770044-00;;N/A;;;;WISNU;D2-9;2;;;;;;;;;;
Consumable Part;STROBE LIGHT;01-0770509-07;;N/A;;;;WISNU;B2-2;5;;;;;;;;;;
Consumable Part;STROBE LIGHT;01-0770509-07;;N/A;;;;WISNU;B2-2;3;;;;;;;;;;
Consumable Part;STROBE LIGHT;02-0250276-00;;N/A;;;;WISNU;B2-2;1;;;;;;;;;;
Consumable Part;STROBE LIGHT;02-0250276-00;;N/A;;;;WISNU;B2-2;2;;;;;;;;;;
Consumable Part;STROBE LIGHT;073-0270;;N/A;;;;WISNU;B3-5;5;;;;;;;;;;
Consumable Part;STUD;0550198-1;;N/A;;;;WISNU;A3-8;0;;;;;;;;;;
Consumable Part;STUD;0742410-27;;N/A;;;;WISNU;D3-10;1;;;;;;;;;;
Consumable Part;STUD;0742410-27;;N/A;;;;WISNU;D3-10;0;;;;;;;;;;
Consumable Part;STUD;98293-3;;N/A;;;;WISNU;A3-8;101;;;;;;;;;;
Consumable Part;STUD;S1115-32;;N/A;;;;WISNU;A3-8;152;;;;;;;;;;
Consumable Part;SUMP;S1258-1;;N/A;;;;WISNU;A3-2;12;;;;;;;;;;
Consumable Part;SUPER HOOD;13-30200;;N/A;;;;WISNU;B1-3;5;;;;;;;;;;
Consumable Part;SUPPORT;0552181-1;;N/A;;;;WISNU;D2-10;2;;;;;;;;;;
Consumable Part;SUPPORT COLLAR;2460038-1;;N/A;;;;WISNU;A2-6;9;;;;;;;;;;
Consumable Part;SUPPORT COLLAR;2460038-1;;N/A;;;;WISNU;A2-6;2;;;;;;;;;;
Consumable Part;SUPPORT/RING GEAR;76628;;N/A;;;;WISNU;D1;0;;;;;;;;;;
Consumable Part;SWITCH;C906-5;;N/A;;;;WISNU;A2-4;11;;;;;;;;;;
Consumable Part;SWITCH;S1994-1-1;;N/A;;;;WISNU;A2-5;4;;;;;;;;;;
Consumable Part;SWITCH;S3010-1;;N/A;;;;WISNU;A2-5;8;;;;;;;;;;
Consumable Part;SWITCH;S3377-1-1;;N/A;;;;WISNU;A2-4;1;;;;;;;;;;
Consumable Part;SWITCH;TA201-TW-B;;N/A;;;;WISNU;A2-4;10;;;;;;;;;;
Consumable Part;SWITCH;TTGC-TA201TW-B;;N/A;;;;WISNU;A2-2;26;;;;;;;;;;
Consumable Part;SWITCH;V7-1C17E9-201;;N/A;;;;WISNU;A2-5;9;;;;;;;;;;
Consumable Part;SWITCH OIL PREASSURE;83278;;N/A;;;;WISNU;A2-5;3;;;;;;;;;;
Consumable Part;SWITCH PTT;S2870-1;;N/A;;;;WISNU;A2-4;0;;;;;;;;;;
Consumable Part;SWITCH PTT;S2870-1;;N/A;;;;WISNU;A2-4;-1;;;;;;;;;;
Consumable Part;SWITCH PTT;S2870-1;;N/A;;;;WISNU;A2-4;2;;;;;;;;;;
Consumable Part;TAIL LIGHT POSITION;A2064;;N/A;;;;WISNU;A3-16;1;;;;;;;;;;
Consumable Part;TAPES;PM-T4H;;N/A;;;;WISNU;B2-1;1;;;;;;;;;;
Consumable Part;TAPES;PM-T4H;;N/A;;;;WISNU;B2-2;1;;;;;;;;;;
Consumable Part;TAXY LIGHT;4553;;N/A;;;;WISNU;B2-2;19;;;;;;;;;;
Consumable Part;TAXY LIGHT;4553;;N/A;;;;WISNU;B3-3;10;;;;;;;;;;
Consumable Part;TEE;AN824-20;;N/A;;;;WISNU;B3-17;2;;;;;;;;;;
Consumable Part;TELEX MICROPHONE;62800-001;;N/A;;;;WISNU;E1;4;;;;;;;;;;
Consumable Part;TERMINAL;31880;;N/A;;;;WISNU;D3-5;220;;;;;;;;;;
Consumable Part;TERMINAL;31890;;N/A;;;;WISNU;D3-5;170;;;;;;;;;;
Consumable Part;TERMINAL;322897;;N/A;;;;WISNU;D3-5;39;;;;;;;;;;
Consumable Part;TERMINAL;36152;;N/A;;;;WISNU;D3-5;458;;;;;;;;;;
Consumable Part;TERMINAL;MS25036-106;;N/A;;;;WISNU;D3-5;200;;;;;;;;;;
Consumable Part;TERMINAL;MS25036-153;;N/A;;;;WISNU;D3-5;88;;;;;;;;;;
Consumable Part;TERMINAL;S1367-6-13;;N/A;;;;WISNU;D3-5;17;;;;;;;;;;
Consumable Part;TERMINAL;S1493-1;;N/A;;;;WISNU;D3-5;195;;;;;;;;;;
Consumable Part;TERMINAL;S1943-1;;N/A;;;;WISNU;D3-5;57;;;;;;;;;;
Consumable Part;TERMINAL;S1943-2;;N/A;;;;WISNU;D3-5;200;;;;;;;;;;
Consumable Part;TERMINAL;S1943-3;;N/A;;;;WISNU;D3-5;100;;;;;;;;;;
Consumable Part;TESTER FUEL DRAIN;391S;;N/A;;;;WISNU;C4-2;18;;;;;;;;;;
Consumable Part;THINNER;C25/90S;;N/A;;;;WISNU;CONTAINER;0;;;;;;;;;;
Consumable Part;THROTLE CONTROL;6403;;N/A;;;;WISNU;D4;2;;;;;;;;;;
Consumable Part;TIARA;K0514127-2;;N/A;;;;WISNU;F;2;;;;;;;;;;
Consumable Part;TIARA;K0514127-3;;N/A;;;;WISNU;F;1;;;;;;;;;;
Consumable Part;TIARA CENTER;K0514127-1;;N/A;;;;WISNU;F;1;;;;;;;;;;
Consumable Part;TIP;0531006-80-791;;N/A;;;;WISNU;D1;1;;;;;;;;;;
Consumable Part;TIP;S2742-1;;N/A;;;;WISNU;D2-2;100;;;;;;;;;;
Consumable Part;TIP ELEVATOR,LH;28-09-L;;N/A;;;;WISNU;A4-2;1;;;;;;;;;;
Consumable Part;TIP ELEVATOR,RH;28-09-R;;N/A;;;;WISNU;A4-2;1;;;;;;;;;;
Consumable Part;TIP HORIZONTAL STAB,LH/RH;SA-0532001-93;;N/A;;;;WISNU;A4-2;2;;;;;;;;;;
Consumable Part;TRANDUSER;P165-281;;N/A;;;;WISNU;A2-5;1;;;;;;;;;;
Consumable Part;TRANSMITER;C668050-1001;;1366;;;;WISNU;C1-1;1;;;;;;;;;;
Consumable Part;TRANSMITER;C668050-1001;;1367;;;;WISNU;C1-1;0;;;;;;;;;;
Consumable Part;TRANSMITER FUEL LH;C668050-0801;;1517;;;;WISNU;C1-1;1;;;;;;;;;;
Consumable Part;TRANSMITER FUEL RH;C668050-0502;;1165;;;;WISNU;C1-1;1;;;;;;;;;;
Consumable Part;TRANSMITER FUEL RH;C668050-1002;;1293;;;;WISNU;C1-1;0;;;;;;;;;;
Consumable Part;TREAD LUBE;2612;;N/A;;;;WISNU;C4-2;1;;;;;;;;;;
Consumable Part;TRUNNION ASSY NOSE GEAR;67054-803;;N/A;;;;WISNU;WISNU;1;;;;;;;;;;
Consumable Part;TUBE AND BEARING;498;;N/A;;;;WISNU;D3-2;49;;;;;;;;;;
Consumable Part;TUBE AY N.G;MC0543022-1C;;N/A;;;;WISNU;D2-12;3;;;;;;;;;;
Consumable Part;TUBE AY N.G;MC0543022-2C;;N/A;;;;WISNU;D2-12;4;;;;;;;;;;
Consumable Part;TUBE MAIN;302-246-401;;N/A;;;;WISNU;B2-2;19;;;;;;;;;;
Consumable Part;TUBE OIL LEVEL GAUGE;56C23075;;N/A;;;;WISNU;D4;1;;;;;;;;;;
Consumable Part;TUBE, SHROUD;15G23461;;N/A;;;;WISNU;D3-4;3;;;;;;;;;;
Consumable Part;TUBING;P610049;;N/A;;;;WISNU;B4-3;50;;;;;;;;;;
Consumable Part;U-JOINT;411257;;N/A;;;;WISNU;D2-10;0;;;;;;;;;;
Consumable Part;UNDERCUT COMPORT-GEL EAR SEALS;40863G-02;;N/A;;;;WISNU;D2-6;4;;;;;;;;;;
Consumable Part;UNIVERSAL JOINT;UJC-KT-1;;N/A;;;;WISNU;D2-10;0;;;;;;;;;;
Consumable Part;VACUM MANIFOLD;1H5-23;;4BH3;;;;WISNU;D1;1;;;;;;;;;;
Consumable Part;VACUM MANIFOLD;1H5-23;;5BC6;;;;WISNU;D1;1;;;;;;;;;;
Consumable Part;VACUMP FILTER;AA2J4-7;;N/A;;;;WISNU;G3;7;;;;;;;;;;
Consumable Part;VACUMP FILTER;AAD9-18-1;;N/A;;;;WISNU;A1-2;54;;;;;;;;;;
Consumable Part;VACUMP PUMP;211CC;;165988;;;;WISNU;G2;0;;;;;;;;;;
Consumable Part;VACUMP PUMP;211CC;;167644;;;;WISNU;G2;1;;;;;;;;;;
Consumable Part;VACUMP PUMP;211CC;;167659;;;;WISNU;G2;1;;;;;;;;;;
Consumable Part;VACUMP PUMP;212CW;;164827;;;;WISNU;G2;1;;;;;;;;;;
Consumable Part;VACUMP PUMP;212CW;;166539;;;;WISNU;G2;0;;;;;;;;;;
Consumable Part;VACUUMP PUMP;215CC;;07K501;;;;WISNU;A2-1;1;;;;;;;;;;
Consumable Part;VACUUMP PUMP;215CC;;07K502;;;;WISNU;A2-1;1;;;;;;;;;;
Consumable Part;VACUUMP PUMP;215CC;;07K504;;;;WISNU;A2-1;1;;;;;;;;;;
Consumable Part;VACUUMP PUMP;215CC;;09C008;;;;WISNU;A2-1;1;;;;;;;;;;
Consumable Part;VACUUMP PUMP;215CC;;0AW218;;;;WISNU;A2-1;1;;;;;;;;;;
Consumable Part;VACUUMP PUMP;215CC;;0AW219;;;;WISNU;A2-1;0;;;;;;;;;;
Consumable Part;VACUUMP PUMP;215CC;;A60915;;;;WISNU;A2-1;1;;;;;;;;;;
Consumable Part;VACUUMP PUMP;216CW;;01LW13;;;;WISNU;A2-1;1;;;;;;;;;;
Consumable Part;VACUUMP PUMP;216CW;;01LW15;;;;WISNU;A2-1;1;;;;;;;;;;
Consumable Part;VACUUMP PUMP;216CW;;04C212;;;;WISNU;A2-1;1;;;;;;;;;;
Consumable Part;VACUUMP PUMP;216CW;;4.00E+04;;;;WISNU;A2-1;1;;;;;;;;;;
Consumable Part;VACUUMP PUMP;216CW;;N55103;;;;WISNU;A2-1;1;;;;;;;;;;
Consumable Part;VACUUMP REGULATOR;2H3-27;;N/A;;;;WISNU;G2;1;;;;;;;;;;
Consumable Part;VALVE;492-303;;N/A;;;;WISNU;G3;0;;;;;;;;;;
Consumable Part;VALVE;492-303;;N/A;;;;WISNU;G3;1;;;;;;;;;;
Consumable Part;VALVE;492-303;;N/A;;;;WISNU;G3;1;;;;;;;;;;
Consumable Part;VALVE;492-303;;N/A;;;;WISNU;G3;1;;;;;;;;;;
Consumable Part;VALVE;F391-72;;N/A;;;;WISNU;A2-5;5;;;;;;;;;;
Consumable Part;VALVE;S2020-2;;N/A;;;;WISNU;A3-20;13;;;;;;;;;;
Consumable Part;VALVE AIR HIGH PRESSURE;492-401;;N/A;;;;WISNU;G1;6;;;;;;;;;;
Consumable Part;VALVE AIR HIGH PRESSURE;492-401;;N/A;;;;WISNU;G1;6;;;;;;;;;;
Consumable Part;VALVE ASSY;0552169-6;;N/A;;;;WISNU;D3-12;3;;;;;;;;;;
Consumable Part;VALVE ASSY;86875-002;;N/A;;;;WISNU;G3;1;;;;;;;;;;
Consumable Part;VALVE BP;S2359-1;;N/A;;;;WISNU;A2-3;3;;;;;;;;;;
Consumable Part;VALVE DRAIN;S1951-5;;N/A;;;;WISNU;A3-20;2;;;;;;;;;;
Consumable Part;VALVE FUEL;9851067-4S;;N/A;;;;WISNU;A3-19;1;;;;;;;;;;
Consumable Part;VALVE PARKING;492-152;;N/A;;;;WISNU;G2;1;;;;;;;;;;
Consumable Part;VALVE SELENOID;1480-00-1;;1213;;;;WISNU;G3;1;;;;;;;;;;
Consumable Part;VALVE SELENOID;1480-00-1;;1215;;;;WISNU;G3;1;;;;;;;;;;
Consumable Part;VALVE STRUT;S1827-1;;N/A;;;;WISNU;D3-11;19;;;;;;;;;;
Consumable Part;VENT;492-203;;N/A;;;;WISNU;G3;1;;;;;;;;;;
