No.,MS#,MS Date,Aircraft,Description,Part Number,Serial Number,Qty,Unit,Warehouse,Stores,Req. Reference,Remark
203,3942/MS/SPR/2016,26-Sep-16,PK-ROW,BOLT,AN3-4A,N/A,2,EA,WISNU,A3-5,N/A,
204,3942/MS/SPR/2016,26-Sep-16,PK-ROF,RIVET,MS20426AD4-6,N/A,10,EA,WISNU,D3-13,N/A,
205,3942/MS/SPR/2016,26-Sep-16,PK-ROF,RIVET,MS20470AD3-6,N/A,30,EA,WISNU,D3-13,N/A,
206,3942/MS/SPR/2016,26-Sep-16,PK-ROF,COTTER PIN,MS24665-134,N/A,2,EA,WISNU,A3-10,N/A,
207,3942/MS/SPR/2016,24-Sep-16,PK-ROE,LAMP,4587,N/A,1,EA,WISNU,B3-3,N/A,
208,3942/MS/SPR/2016,24-Sep-16,PK-ROF,MICROPHON PLUG,SWC480X,N/A,1,EA,WISNU,D2-6,N/A,
209,3942/MS/SPR/2016,24-Sep-16,PK-ROE,CONTACTOR,S2443-2,N/A,1,EA,WISNU,C4-2,N/A,
210,3942/MS/SPR/2016,24-Sep-16,PK-ROE,BAFFLE SEAL,VISR3640,N/A,0.1,FT,WISNU,WISNU,N/A,
211,3942/MS/SPR/2016,24-Sep-16,PK-ROF,RIVET,CCP-54,N/A,2,EA,WISNU,D3-9,N/A,
212,3942/MS/SPR/2016,24-Sep-16,PK-ROF,RIVET,MS20470AD3-6,N/A,20,EA,WISNU,D3-13,N/A,
213,3942/MS/SPR/2016,24-Sep-16,PK-ROF,SCREW,MS35206-245,N/A,2,EA,WISNU,D3-1,N/A,
214,3942/MS/SPR/2016,24-Sep-16,PK-ROF,COVER,0570316-1,N/A,1,EA,WISNU,A3-20,N/A,
215,3942/MS/SPR/2016,24-Sep-16,PK-ROF,BOARD AY TERMINAL,0570315-1,N/A,1,EA,WISNU,D3-5,N/A,
216,3942/MS/SPR/2016,23-Sep-16,PK-ROF,BAFFLE SEAL,VISR3640,N/A,0.1,FT,WISNU,WISNU,N/A,
217,3942/MS/SPR/2016,23-Sep-16,PK-ROF,BOSS AIR BOX,MC0750113-1,N/A,2,EA,WISNU,D2-16,N/A,
218,3942/MS/SPR/2016,23-Sep-16,PK-ROL,HOUSING FEMALE,S1637-2,N/A,2,EA,WISNU,D3-5,N/A,
219,3942/MS/SPR/2016,23-Sep-16,PK-ROL,HOUSING,S1637-1,N/A,2,EA,WISNU,D3-5,N/A,
220,3942/MS/SPR/2016,23-Sep-16,PK-ROL,PIN,S1635-1,N/A,2,EA,WISNU,D2-3,N/A,
221,3942/MS/SPR/2016,23-Sep-16,PK-ROL,SOCKET,S1636-1,N/A,2,EA,WISNU,D3-5,N/A,
222,3942/MS/SPR/2016,23-Sep-16,PK-ROF,RIVET,MS20470AD4-6,N/A,2,EA,WISNU,D3-12,N/A,
223,3942/MS/SPR/2016,23-Sep-16,PK-ROL,BOLT,AN4-21A,N/A,1,EA,WISNU,A3-5,N/A,
224,3942/MS/SPR/2016,23-Sep-16,PK-ROF,OIL ENGINE,ASW100+,N/A,8,LITER,WISNU,FLAMABLE ROOM,N/A,
225,3942/MS/SPR/2016,23-Sep-16,PK-ROF,GARTER FILTER,ARB3-5-1,N/A,1,EA,WISNU,WISNU,N/A,
226,3942/MS/SPR/2016,23-Sep-16,PK-ROF,GARTER FILTER,ARB3-5-1,N/A,1,EA,WISNU,WISNU,N/A,
227,3942/MS/SPR/2016,23-Sep-16,PK-ROF,COTTER PIN,MS24665-360,N/A,2,EA,WISNU,A3-10,N/A,
228,3942/MS/SPR/2016,23-Sep-16,PK-ROF,COTTER PIN,MS24665-134,N/A,3,EA,WISNU,A3-10,N/A,
229,3942/MS/SPR/2016,23-Sep-16,PK-ROF,OIL FILTER,CH48110-1,N/A,1,EA,WISNU,WISNU,N/A,
230,3942/MS/SPR/2016,23-Sep-16,PK-ROV,NAV/COMM KX155,069-1024-04,45952,1,EA,WISNU,E1,N/A,
231,3942/MS/SPR/2016,21-Sep-16,PK-ROV,RIVET,S2906-4-2,N/A,4,EA,WISNU,D3-9,N/A,
232,3942/MS/SPR/2016,21-Sep-16,PK-ROV,RIVET,MS20470AD4-6,N/A,20,EA,WISNU,D3-12,N/A,
233,3942/MS/SPR/2016,21-Sep-16,PK-ROQ,AIR FILTER,BA6108,N/A,1,EA,WISNU,WISNU,N/A,
234,3942/MS/SPR/2016,21-Sep-16,PK-ROQ,COTTER PIN,MS24665-134,N/A,2,EA,WISNU,A3-10,N/A,
235,3942/MS/SPR/2016,21-Sep-16,PK-ROQ,CUSTTLE NUT,AN310-3,N/A,1,EA,WISNU,A3-3,N/A,
236,3942/MS/SPR/2016,21-Sep-16,PK-ROQ,COTTER PIN,MS24665-134,N/A,2,EA,WISNU,A3-10,N/A,
237,3942/MS/SPR/2016,21-Sep-16,PK-ROF,KN62A DME,066-1068-01,25832,1,EA,WISNU,E3,N/A,
238,3942/MS/SPR/2016,21-Sep-16,PK-ROQ,BOLT,AN23-12,N/A,1,EA,WISNU,D2-12,N/A,
239,3942/MS/SPR/2016,20-Sep-16,PK-ROA,COTTER PIN,MS24665-134,N/A,2,EA,WISNU,A3-10,N/A,
240,3942/MS/SPR/2016,19-Sep-16,PK-ROA,RIVET,MS20470AD4-6,N/A,10,EA,WISNU,D3-12,N/A,
241,3942/MS/SPR/2016,25-Aug-16,PK-ROC,MOUNT COWL,J7444-42,N/A,2,EA,WISNU,A4-1,N/A,
242,3942/MS/SPR/2016,25-Aug-16,PK-ROC,GARTER FILTER,ARB3-5-1,N/A,1,EA,WISNU,WISNU,N/A,
243,3942/MS/SPR/2016,25-Aug-16,PK-ROC,COTTER PIN,MS24665-360,N/A,2,EA,WISNU,A3-10,N/A,
244,3942/MS/SPR/2016,25-Aug-16,PK-ROC,COTTER PIN,MS24665-134,N/A,2,EA,WISNU,A3-10,N/A,
245,3942/MS/SPR/2016,25-Aug-16,PK-ROC,OIL FILTER,CH48110-1,N/A,1,EA,WISNU,WISNU,N/A,
246,3942/MS/SPR/2016,25-Aug-16,PK-ROC,OIL ENGINE,ASW100+,N/A,9,LITER,WISNU,FLAMABLE ROOM,N/A,
247,3942/MS/SPR/2016,25-Aug-16,PK-ROT,STARTER,149-NL,FN351598,1,EA,WISNU,G5,N/A,
248,3942/MS/SPR/2016,25-Aug-16,N/A,OIL ENGINE,ASW100+,N/A,12,LITER,WISNU,FLAMABLE ROOM,N/A,
249,3942/MS/SPR/2016,24-Aug-16,PK-ROD,RIVET,MS20426AD3-6,N/A,20,EA,WISNU,D3-12,N/A,
250,3942/MS/SPR/2016,24-Aug-16,PK-ROD,WASHER,MS21071L06,N/A,1,EA,WISNU,A3-6,N/A,
251,3942/MS/SPR/2016,24-Aug-16,PK-ROD,GASKET INTAKE,71973,N/A,2,EA,WISNU,A4-1,N/A,
252,3942/MS/SPR/2016,24-Aug-16,PK-ROD,GREASE SEAL FELT,154-01300,N/A,1,EA,WISNU,B3-12,N/A,
253,3942/MS/SPR/2016,24-Aug-16,PK-ROD,RIVET,105-00200,N/A,2,EA,WISNU,A3-14,N/A,
254,3942/MS/SPR/2016,24-Aug-16,PK-ROD,BRAKE LINNING,073-30026,N/A,1,EA,WISNU,A3-14,N/A,
255,3942/MS/SPR/2016,24-Aug-16,PK-ROD,GREASE SEAL WHEEL,153-01500,N/A,1,EA,WISNU,B3-12,N/A,
256,3942/MS/SPR/2016,24-Aug-16,PK-ROD,OIL ENGINE,ASW100+,N/A,1,LITER,WISNU,FLAMABLE ROOM,N/A,
257,3942/MS/SPR/2016,24-Aug-16,PK-ROD,GARTER FILTER,ARB3-5-1,N/A,1,EA,WISNU,WISNU,N/A,
258,3942/MS/SPR/2016,24-Aug-16,PK-ROD,AIR FILTER,BA6108,N/A,1,EA,WISNU,WISNU,N/A,
259,3942/MS/SPR/2016,24-Aug-16,PK-ROD,COTTER PIN,MS24665-360,N/A,2,EA,WISNU,A3-10,N/A,
260,3942/MS/SPR/2016,23-Sep-16,PK-ROF,SPARK PLUG,REM40E,N/A,4,EA,WISNU,B2-2,N/A,
261,3942/MS/SPR/2016,24-Aug-16,PK-ROD,COTTER PIN,MS24665-134,N/A,2,EA,WISNU,A3-10,N/A,
262,3942/MS/SPR/2016,24-Aug-16,PK-ROD,OIL FILTER,CH48110-1,N/A,1,EA,WISNU,WISNU,N/A,
263,3942/MS/SPR/2016,23-Aug-16,PK-ROL,NAV/COMM KX155A,069-01032-0101,26292,1,EA,WISNU,E3,N/A,
264,3942/MS/SPR/2016,23-Aug-16,PK-ROQ,RIVET,CCP-54,N/A,10,EA,WISNU,D3-9,N/A,
265,3942/MS/SPR/2016,23-Aug-16,PK-ROQ,SPARK PLUG,REM40E,N/A,1,EA,WISNU,B2-2,N/A,
266,3942/MS/SPR/2016,23-Aug-16,PK-ROW,WHELLEN LED TAXI LIGHT 14V(S/C),01-0771833-15,N/A,1,EA,WISNU,G2,N/A,
267,3942/MS/SPR/2016,23-Aug-16,PK-ROW,WHELLEN LED LANDING LIGHT 14V(S/C),01-0771833-10,N/A,1,EA,WISNU,G2,N/A,
268,3942/MS/SPR/2016,25-Aug-16,N/A,COVER COMFORT EAR SEALS,22658G01,N/A,1,EA,WISNU,D2-5,N/A,
269,3942/MS/SPR/2016,22-Aug-16,PK-ROT,RIVET ROUND,MS20470AD3-4A,N/A,20,EA,WISNU,D3-12,N/A,
270,3942/MS/SPR/2016,23-Aug-16,PK-ROQ,STARTER,149-NL,FN-021668,1,EA,WISNU,G5,N/A,
271,3942/MS/SPR/2016,22-Aug-16,PK-ROE,LIFE VEST,P01074-101,11050300015,1,EA,WISNU,B1,N/A,
272,3942/MS/SPR/2016,22-Aug-16,PK-ROT,SPARK PLUG,REM40E,N/A,1,EA,WISNU,B2-2,N/A,
273,3942/MS/SPR/2016,22-Aug-16,PK-ROT,OIL ENGINE,ASW100+,N/A,8,LITER,WISNU,FLAMABLE ROOM,N/A,
274,3942/MS/SPR/2016,22-Aug-16,PK-ROT,GARTER FILTER,ARB3-5-1,N/A,1,EA,WISNU,WISNU,N/A,
275,3942/MS/SPR/2016,22-Aug-16,PK-ROT,AIR FILTER,BA6108,N/A,1,EA,WISNU,WISNU,N/A,
276,3942/MS/SPR/2016,22-Aug-16,PK-ROT,COTTER PIN,MS24665-360,N/A,2,EA,WISNU,A3-10,N/A,
277,3942/MS/SPR/2016,22-Aug-16,PK-ROT,COTTER PIN,MS24665-134,N/A,2,EA,WISNU,A3-10,N/A,
278,3942/MS/SPR/2016,20-Aug-16,PK-ROL,MONTED MIC & JACK PHONE,FAP08-1,N/A,2,EA,WISNU,D2-6,N/A,
279,3942/MS/SPR/2016,20-Aug-16,N/A,OIL ENGINE,ASW100+,N/A,8,LITER,WISNU,FLAMABLE ROOM,N/A,
280,3942/MS/SPR/2016,22-Aug-16,PK-ROT,OIL FILTER,CH48110-1,N/A,1,EA,WISNU,WISNU,N/A,
281,3942/MS/SPR/2016,19-Aug-16,PK-ROD,ARM REST,K2415003-1,N/A,1,EA,WISNU,WISNU,N/A,
282,3942/MS/SPR/2016,19-Aug-16,PK-ROD,ARM REST,K2415003-2,N/A,1,EA,WISNU,WISNU,N/A,
283,3942/MS/SPR/2016,19-Aug-16,PK-ROD,TRANSPONDER,066-01156-0101,13460,1,EA,WISNU,E2,N/A,
284,3942/MS/SPR/2016,16-Aug-16,PK-ROR,TERMINAL,31890,N/A,6,EA,WISNU,D3-5,N/A,
285,3942/MS/SPR/2016,16-Aug-16,PK-ROR,TRANSMITER,C668050-1001,1367,1,EA,WISNU,C1-1,N/A,
286,3942/MS/SPR/2016,16-Aug-16,PK-ROR,TRANSMITER FUEL RH,C668050-1002,1293,1,EA,WISNU,C1-1,N/A,
287,3942/MS/SPR/2016,16-Aug-16,PK-ROR,CLUSTER FUEL,C669562-0109,731,1,EA,WISNU,D3-1,N/A,
288,3942/MS/SPR/2016,16-Aug-16,PK-ROR,FIREX,ABC POWDER,N/A,1,EA,WISNU,WISNU,N/A,
289,3942/MS/SPR/2016,16-Aug-16,PK-RON,TRANSPONDER KT76A,066-1062-00,135062,1,EA,WISNU,E2,N/A,
290,3942/MS/SPR/2016,16-Aug-16,PK-ROR,SPARK PLUG,REM40E,N/A,3,EA,WISNU,B2-2,N/A,
291,3942/MS/SPR/2016,16-Aug-16,PK-ROR,OIL ENGINE,ASW100+,N/A,8,LITER,WISNU,FLAMABLE ROOM,N/A,
292,3942/MS/SPR/2016,16-Aug-16,PK-ROR,GARTER FILTER,ARB3-5-1,N/A,1,EA,WISNU,WISNU,N/A,
293,3942/MS/SPR/2016,16-Aug-16,PK-ROR,AIR FILTER,BA6108,N/A,1,EA,WISNU,WISNU,N/A,
294,3942/MS/SPR/2016,16-Aug-16,PK-ROR,COTTER PIN,MS24665-360,N/A,2,EA,WISNU,A3-10,N/A,
295,3942/MS/SPR/2016,16-Aug-16,PK-ROR,COTTER PIN,MS24665-134,N/A,2,EA,WISNU,A3-10,N/A,
296,3942/MS/SPR/2016,16-Aug-16,PK-ROR,OIL FILTER,CH48110-1,N/A,1,EA,WISNU,WISNU,N/A,
297,3942/MS/SPR/2016,15-Aug-16,PK-ROC,STARTER,149-NL,FN-021667,1,EA,WISNU,G5,N/A,
298,3942/MS/SPR/2016,15-Aug-16,N/A,THINNER,C25/90S,N/A,5,PAIL,WISNU,CONTAINER,N/A,
299,3942/MS/SPR/2016,15-Aug-16,PK-RON,OIL FILTER,CH48110-1,N/A,1,EA,WISNU,WISNU,N/A,
300,3942/MS/SPR/2016,15-Aug-16,PK-RON,OIL ENGINE,ASW100+,N/A,8,LITER,WISNU,FLAMABLE ROOM,N/A,
301,3942/MS/SPR/2016,15-Aug-16,PK-ROD,TRANSPONDER,066-01156-0101,5907,1,EA,WISNU,E1,N/A,
302,3942/MS/SPR/2016,15-Aug-16,N/A,MULTI PURPOSE FLUID (AEROSHELL FLUID 3),MIL-PRF-7870,N/A,1,LITER,WISNU,WISNU,N/A,
303,3942/MS/SPR/2016,13-Aug-16,N/A,ROLOC SCOTH BRITE,3M,N/A,3,EA,WISNU,D1,N/A,
304,3942/MS/SPR/2016,13-Aug-16,PK-ROT,NUT,094-15200,N/A,2,EA,WISNU,A3-3,N/A,
305,3942/MS/SPR/2016,13-Aug-16,PK-ROT,BOLT,NAS6604D17,N/A,2,EA,WISNU,A3-5,N/A,
306,3942/MS/SPR/2016,13-Aug-16,PK-ROL,BATTERY ELT 406,452-6499,366039-076,1,EA,WISNU,C3-1,N/A,
307,3942/MS/SPR/2016,12-Aug-16,PK-ROV,WASHER,S1450-3S10-032,N/A,3,EA,WISNU,A3-6,N/A,
308,3942/MS/SPR/2016,12-Aug-16,PK-ROV,SCREW,NAS514P1032,N/A,3,EA,WISNU,A3-4,N/A,
309,3942/MS/SPR/2016,12-Aug-16,PK-ROX,GNS430,011-00280-10,97124426,1,EA,WISNU,G2,N/A,
310,3942/MS/SPR/2016,12-Aug-16,PK-ROV,OIL ENGINE,ASW100+,N/A,8,LITER,WISNU,FLAMABLE ROOM,N/A,
311,3942/MS/SPR/2016,12-Aug-16,PK-ROV,OIL FILTER,CH48103-1,N/A,1,EA,WISNU,G4,N/A,
312,3942/MS/SPR/2016,12-Aug-16,PK-ROC,OIL FILTER,CH48110-1,N/A,1,EA,WISNU,WISNU,N/A,
313,3942/MS/SPR/2016,12-Aug-16,PK-ROC,OIL ENGINE,ASW100+,N/A,9,LITER,WISNU,FLAMABLE ROOM,N/A,
314,3942/MS/SPR/2016,11-Aug-16,PK-ROL,NAV/COMM KX155A,069-01032-0201,20787,1,EA,WISNU,E3,N/A,
315,3942/MS/SPR/2016,11-Aug-16,PK-ROD,SCREW,AN525-832R7,N/A,10,EA,WISNU,A3-4,N/A,
316,3942/MS/SPR/2016,11-Aug-16,PK-ROS,OIL ENGINE,ASW100+,N/A,8,LITER,WISNU,FLAMABLE ROOM,N/A,
317,3942/MS/SPR/2016,11-Aug-16,PK-ROS,GARTER FILTER,ARB3-5-1,N/A,1,EA,WISNU,WISNU,N/A,
318,3942/MS/SPR/2016,11-Aug-16,PK-ROS,AIR FILTER,BA6108,N/A,1,EA,WISNU,WISNU,N/A,
319,3942/MS/SPR/2016,2-Aug-16,PK-ROX,LAMP,4509,N/A,2,EA,WISNU,G2,N/A,
320,3942/MS/SPR/2016,2-Aug-16,PK-RON,RIVET,S2906-4-2,N/A,4,EA,WISNU,D3-9,N/A,
321,3942/MS/SPR/2016,2-Aug-16,PK-RON,BOLT,AN4-22A,N/A,1,EA,WISNU,A3-5,N/A,
322,3942/MS/SPR/2016,2-Aug-16,PK-ROX,GASKET,75906,N/A,3,EA,WISNU,A3-2,N/A,
323,3942/MS/SPR/2016,2-Aug-16,PK-RON,RIVET,CCP-54,N/A,2,EA,WISNU,D3-9,N/A,
324,3942/MS/SPR/2016,2-Aug-16,PK-RON,RIVET,105-00200,N/A,6,EA,WISNU,A3-14,N/A,
325,3942/MS/SPR/2016,2-Aug-16,PK-RON,BRAKE LINNING,066-10500,N/A,1,EA,WISNU,A3-14,N/A,
326,3942/MS/SPR/2016,2-Aug-16,PK-RON,BRAKE LINNING,073-30026,N/A,2,EA,WISNU,A3-14,N/A,
327,3942/MS/SPR/2016,2-Aug-16,PK-ROX,OIL ENGINE,ASW100+,N/A,14,LITER,WISNU,FLAMABLE ROOM,N/A,
328,3942/MS/SPR/2016,2-Aug-16,PK-RON,OIL ENGINE,ASW100+,N/A,8,LITER,WISNU,FLAMABLE ROOM,N/A,
329,3942/MS/SPR/2016,2-Aug-16,PK-RON,GARTER FILTER,ARB3-5-1,N/A,1,EA,WISNU,WISNU,N/A,
330,3942/MS/SPR/2016,2-Aug-16,PK-RON,AIR FILTER,BA6108,N/A,1,EA,WISNU,WISNU,N/A,
331,3942/MS/SPR/2016,2-Aug-16,PK-RON,COTTER PIN,MS24665-360,N/A,2,EA,WISNU,A3-10,N/A,
332,3942/MS/SPR/2016,2-Aug-16,PK-RON,COTTER PIN,MS24665-134,N/A,2,EA,WISNU,A3-10,N/A,
333,3942/MS/SPR/2016,2-Aug-16,PK-RON,OIL FILTER,CH48110-1,N/A,1,EA,WISNU,WISNU,N/A,
334,3942/MS/SPR/2016,2-Aug-16,PK-ROX,OIL FILTER,CH48103-1,N/A,2,EA,WISNU,G4,N/A,
335,3942/MS/SPR/2016,2-Aug-16,N/A,OIL ENGINE,ASW100+,N/A,12,LITER,WISNU,FLAMABLE ROOM,N/A,
336,3942/MS/SPR/2016,1-Aug-16,PK-ROL,MOUNTING KIT,MK-01,N/A,1,EA,WISNU,D2-9,N/A,
337,3942/MS/SPR/2016,1-Aug-16,PK-ROC,MOUNTING KIT,MK-02,N/A,1,EA,WISNU,D2-9,N/A,
338,3942/MS/SPR/2016,1-Aug-16,PK-ROC,GYRO HORIZON,RCA22-11,2.10E+48,1,EA,WISNU,C3-2,N/A,
339,3942/MS/SPR/2016,1-Aug-16,PK-ROL,INTERCOM,SPA-400,6070963,1,EA,WISNU,C2,N/A,EX PK-ROH
340,3942/MS/SPR/2016,1-Aug-16,PK-ROL,MOUNTING TRAY,047-0940-004,N/A,1,EA,WISNU,A4-2,N/A,
341,3942/MS/SPR/2016,1-Aug-16,PK-ROL,AUDIO CONROL PANEL,066-1055-03,6880,1,EA,WISNU,E2,N/A,EX PK-ROT
342,3942/MS/SPR/2016,1-Aug-16,PK-ROW,RIVET,MS20470AD4-6,N/A,30,EA,WISNU,D3-12,N/A,
343,3942/MS/SPR/2016,1-Aug-16,PK-ROW,RIVET,MS20470AD3-3A,N/A,20,EA,WISNU,D3-13,N/A,
344,3942/MS/SPR/2016,1-Aug-16,PK-ROO,BAFFLE SILICONE,05-00811,N/A,0.33,FEET,WISNU,WISNU,N/A,
345,3942/MS/SPR/2016,1-Aug-16,PK-ROO,STARTER,149-NL,FN-021669,1,EA,WISNU,G5,N/A,
346,3942/MS/SPR/2016,1-Aug-16,PK-ROT,VOLTAGE REGULATOR,DGR3,80A97001,1,EA,WISNU,E4,N/A,
347,3942/MS/SPR/2016,30-Jul-16,PK-ROC,SCREW,S1021Z8-8,N/A,8,EA,WISNU,A3-1,N/A,
348,3942/MS/SPR/2016,30-Jul-16,PK-ROC,WASHER,NAS1149F0332P,N/A,2,EA,WISNU,A3-6,N/A,
349,3942/MS/SPR/2016,30-Jul-16,PK-ROC,BOLT,AN3-4A,N/A,2,EA,WISNU,A3-5,N/A,
350,3942/MS/SPR/2016,29-Jul-16,PK-ROC,CYLINDER KIT,05K21104,N/A,1,EA,WISNU,C4-2,N/A,
351,3942/MS/SPR/2016,29-Jul-16,PK-ROT,STATIC DISCHARGE (WICK),C592001-0201,N/A,1,EA,WISNU,A2-8,N/A,
352,3942/MS/SPR/2016,29-Jul-16,PK-ROC,OIL ENGINE,ASW100+,N/A,9,LITER,WISNU,FLAMABLE ROOM,N/A,
353,3942/MS/SPR/2016,29-Jul-16,PK-ROC,GARTER FILTER,ARB3-5-1,N/A,1,EA,WISNU,WISNU,N/A,
354,3942/MS/SPR/2016,29-Jul-16,PK-ROC,COTTER PIN,MS24665-360,N/A,2,EA,WISNU,A3-10,N/A,
355,3942/MS/SPR/2016,29-Jul-16,PK-ROC,COTTER PIN,MS24665-134,N/A,2,EA,WISNU,A3-10,N/A,
356,3942/MS/SPR/2016,29-Jul-16,PK-ROC,OIL FILTER,CH48110-1,N/A,1,EA,WISNU,WISNU,N/A,
357,3942/MS/SPR/2016,28-Jul-16,PK-ROO,RIVET,CCP-54,N/A,4,EA,WISNU,D3-9,N/A,
358,3942/MS/SPR/2016,28-Jul-16,PK-ROO,RIVET,CCP-94,N/A,4,EA,WISNU,D3-9,N/A,
359,3942/MS/SPR/2016,28-Jul-16,PK-ROO,COTTER PIN,MS24665-134,N/A,1,EA,WISNU,A3-10,N/A,
360,3942/MS/SPR/2016,28-Jul-16,PK-ROO,COTTER PIN,MS24665-134,N/A,1,EA,WISNU,A3-10,N/A,
361,3942/MS/SPR/2016,28-Jul-16,N/A,LOCKING WIRE,0.32,N/A,1,ROLL,WISNU,A2-6,N/A,
362,3942/MS/SPR/2016,28-Jul-16,PK-ROT,BOLT,AN4-7A,N/A,4,EA,WISNU,A3-5,N/A,
363,3942/MS/SPR/2016,28-Jul-16,PK-ROT,VOLTAGE REGULATOR,VR515GA,80L76114,1,EA,WISNU,E4,N/A,
364,3942/MS/SPR/2016,14-Nov-16,PK-ROE,A/H,102-0071-03,2.13E+113,1,EA,LOMBOK,LOMBOK,TROUBLE SHOOT,
365,3942/MS/SPR/2016,7-Nov-16,PK-ROE,OIL ENGINE,ASW100+,N/A,8,LITER,LOMBOK,LOMBOK,INSPEKSI 50,
366,3942/MS/SPR/2016,7-Nov-16,PK-ROE,SPARK PLUG,REM40E,N/A,3,EA,LOMBOK,LOMBOK,INSPEKSI 50,
367,3942/MS/SPR/2016,7-Nov-16,PK-ROE,OIL FILTER,CH48110-1,N/A,1,EA,LOMBOK,LOMBOK,INSPEKSI 50,
368,3942/MS/SPR/2016,7-Nov-16,PK-ROF,SPARK PLUG,REM40E,N/A,3,EA,LOMBOK,LOMBOK,INSPEKSI 200,
369,3942/MS/SPR/2016,7-Nov-16,PK-ROF,OIL FILTER,CH48110-1,N/A,1,EA,LOMBOK,LOMBOK,INSPEKSI 200,
370,3942/MS/SPR/2016,7-Nov-16,PK-ROF,GREASE  SEAL FELT,154-30010,N/A,2,EA,LOMBOK,LOMBOK,INSPEKSI 200,
371,3942/MS/SPR/2016,7-Nov-16,PK-ROF,COTTER PIN,MS24665-360,N/A,2,EA,LOMBOK,LOMBOK,INSPEKSI 200,
372,3942/MS/SPR/2016,7-Nov-16,PK-ROF,COTTER PIN,MS24665-134,N/A,2,EA,LOMBOK,LOMBOK,INSPEKSI 200,
373,3942/MS/SPR/2016,7-Nov-16,PK-ROF,GARTER FILTER,B3-5-1,N/A,1,EA,LOMBOK,LOMBOK,INSPEKSI 200,
374,3942/MS/SPR/2016,7-Nov-16,PK-ROF,FILTER ELEMENT,BA-6108,N/A,1,EA,LOMBOK,LOMBOK,INSPEKSI 200,
375,3942/MS/SPR/2016,7-Nov-16,PK-ROF,OIL ENGINE,ASW100+,N/A,8,LITER,LOMBOK,LOMBOK,INSPEKSI 200,
376,3942/MS/SPR/2016,31-Oct-16,PK-ROE,VACUMP PUMP,211CC,165988,1,EA,LOMBOK,LOMBOK,N/A,
377,3942/MS/SPR/2016,19-Oct-16,N/A,OIL ENGINE,ASW100+,N/A,5,LITER,LOMBOK,LOMBOK,N/A,
378,3942/MS/SPR/2016,3-Oct-16,PK-ROE,LAMP,MS25231-313,N/A,1,EA,LOMBOK,LOMBOK,N/A,
379,3942/MS/SPR/2016,3-Oct-16,PK-ROE,OIL FILTER,CH48110-1,N/A,1,EA,LOMBOK,LOMBOK,N/A,
380,3942/MS/SPR/2016,3-Oct-16,PK-ROE,OIL ENGINE,ASW100+,N/A,8,LITER,LOMBOK,LOMBOK,N/A,
381,3942/MS/SPR/2016,19-Oct-16,PK-ROE,OIL ENGINE,ASW100+,N/A,8,LITER,LOMBOK,LOMBOK,N/A,
382,3942/MS/SPR/2016,19-Oct-16,PK-ROE,RIVET,102-00200,N/A,1,EA,LOMBOK,LOMBOK,N/A,
383,3942/MS/SPR/2016,19-Oct-16,PK-ROE,BRAKE LINNING,066-30026,N/A,1,EA,LOMBOK,LOMBOK,N/A,
384,3942/MS/SPR/2016,19-Oct-16,PK-ROE,COTTER PIN,MS24665-360,N/A,1,EA,LOMBOK,LOMBOK,N/A,
385,3942/MS/SPR/2016,19-Oct-16,PK-ROE,COTTER PIN,MS24665-134,N/A,1,EA,LOMBOK,LOMBOK,N/A,
386,3942/MS/SPR/2016,19-Oct-16,PK-ROE,GARTER FILTER,B3-5-1,N/A,1,EA,LOMBOK,LOMBOK,N/A,
387,3942/MS/SPR/2016,19-Oct-16,PK-ROE,FILTER ELEMENT,BA-6108,N/A,1,EA,LOMBOK,LOMBOK,N/A,
388,3942/MS/SPR/2016,19-Oct-16,PK-ROE,OIL FILTER,CH48110-1,N/A,1,EA,LOMBOK,LOMBOK,N/A,
389,3942/MS/SPR/2016,18-Oct-16,PK-ROF,OIL ENGINE,ASW100+,N/A,8,LITER,LOMBOK,LOMBOK,N/A,
390,3942/MS/SPR/2016,18-Oct-16,PK-ROF,OIL FILTER,CH48110-1,N/A,1,EA,LOMBOK,LOMBOK,N/A,
391,3942/MS/SPR/2016,14-Oct-16,PK-ROE,LAMP,4596,N/A,1,EA,LOMBOK,LOMBOK,N/A,
392,3942/MS/SPR/2016,30-Sep-16,PK-ROW,OIL ENGINE,ASW100+,N/A,1,LITER,LOMBOK,LOMBOK,N/A,
393,3942/MS/SPR/2016,27-Sep-16,PK-ROW,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
394,3942/MS/SPR/2016,20-Sep-16,PK-ROF,OIL ENGINE,ASW100+,N/A,1,LITER,LOMBOK,LOMBOK,N/A,
395,3942/MS/SPR/2016,17-Sep-16,PK-ROE,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
396,3942/MS/SPR/2016,14-Sep-16,PK-ROE,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
397,3942/MS/SPR/2016,12-Sep-16,PK-ROF,OIL ENGINE,ASW100+,N/A,8,LITER,LOMBOK,LOMBOK,N/A,
398,3942/MS/SPR/2016,5-Sep-16,PK-ROE,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
399,3942/MS/SPR/2016,5-Sep-16,PK-ROF,OIL ENGINE,ASW100+,N/A,0.5,LITER,LOMBOK,LOMBOK,N/A,
